epoch,batch,loss,lr,batch_time,gradient_norm
51,0,0.6683111190795898,0.0009,6.874725103378296,0.06102312876664233
51,1,0.6536198854446411,0.0009,6.1180260181427,
51,2,0.6617661714553833,0.0009,6.2631144523620605,
51,3,0.6383053064346313,0.0009,6.434451580047607,
51,4,0.6408811211585999,0.0009,6.77970814704895,
51,5,0.6465227603912354,0.0009,6.533859014511108,
51,6,0.6587954163551331,0.0009,6.7794349193573,
51,7,0.6386790871620178,0.0009,6.4706056118011475,
51,8,0.6878833770751953,0.0009,6.595173358917236,
51,9,0.6445596218109131,0.0009,6.867868661880493,
51,10,0.679313063621521,0.0009,7.036092042922974,
51,11,0.6620981693267822,0.0009,6.931554794311523,
51,12,0.6585503220558167,0.0009,6.870100975036621,
51,13,0.6527689695358276,0.0009,6.650926351547241,
51,14,0.6348837018013,0.0009,7.012152910232544,
51,15,0.6437835693359375,0.0009,6.78632116317749,
51,16,0.6437765955924988,0.0009,6.883991479873657,
51,17,0.6465119123458862,0.0009,6.952790975570679,
51,18,0.6696908473968506,0.0009,6.694236993789673,
51,19,0.6719411611557007,0.0009,6.5774314403533936,
51,20,0.6738390922546387,0.0009,6.462470293045044,
51,21,0.6590350866317749,0.0009,6.840909481048584,
51,22,0.6705240607261658,0.0009,6.660383462905884,
51,23,0.6690945625305176,0.0009,6.867630243301392,
51,24,0.6676315069198608,0.0009,6.696291208267212,
51,25,0.64207923412323,0.0009,6.647655725479126,
51,26,0.6802485585212708,0.0009,6.67785382270813,
51,27,0.6642739772796631,0.0009,6.948277711868286,
51,28,0.6547336578369141,0.0009,6.968991756439209,
51,29,0.6650938391685486,0.0009,6.905892848968506,
51,30,0.6705918908119202,0.0009,6.715582609176636,
51,31,0.635974109172821,0.0009,7.131511449813843,
51,32,0.6428725123405457,0.0009,6.986976385116577,
51,33,0.6978808045387268,0.0009,6.567986249923706,
51,34,0.657458484172821,0.0009,6.770452976226807,
51,35,0.672027587890625,0.0009,6.874005556106567,
51,36,0.6343175768852234,0.0009,7.467634201049805,
51,37,0.6512033939361572,0.0009,6.869658946990967,
51,38,0.6806109547615051,0.0009,6.857585668563843,
51,39,0.6956070065498352,0.0009,6.765830993652344,
51,40,0.6596612930297852,0.0009,6.805241823196411,
51,41,0.6769798398017883,0.0009,6.818298816680908,
51,42,0.6738126277923584,0.0009,6.813548803329468,
51,43,0.6776024699211121,0.0009,7.137876749038696,
51,44,0.6688820123672485,0.0009,6.662392616271973,
51,45,0.651330292224884,0.0009,6.831244230270386,
51,46,0.6677407622337341,0.0009,7.405868768692017,
51,47,0.6622373461723328,0.0009,7.428132057189941,
51,48,0.6454343199729919,0.0009,6.8673255443573,
51,49,0.6974427700042725,0.0009,6.773373603820801,
51,50,0.6683893799781799,0.0009,6.7222301959991455,0.04345711354345882
51,51,0.6599515676498413,0.0009,7.454087018966675,
51,52,0.6731131076812744,0.0009,7.512011528015137,
51,53,0.6581277251243591,0.0009,6.60910964012146,
51,54,0.657115638256073,0.0009,7.518603801727295,
51,55,0.6273645162582397,0.0009,7.17698860168457,
